Unnamed: 0,project_id,property_type,sqft,zip,region,has_wood_frame,has_vert_wood_frame,has_horz_wood_frame,wf_vertconst,wf_horzconst,has_concrete,has_glu,num_floors,num_tenants,age,property_type_encoded
197,452614,Retail,60187,60031.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""No upper floors present""]",1,0,1.0,6.0,,3
198,374926,Retail,3063,32937.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
199,615874,Retail,237003,10065.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,2.0,8.0,,3
200,615011,Retail,10500,55750.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,1.0,3
202,434713,Retail,62,54302.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
203,508017,Retail,15623,76018.0,4,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
204,382963,Retail,36,87002.0,4,0,0,0,"[""Pre-fab metal""]","[""No upper floors present""]",0,0,1.0,1.0,,3
205,507898,Retail,13000,28403.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,1.0,,3
206,490714,Retail,3492,75568.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
207,421982,Retail,80,60641.0,2,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""Cast-in-place concrete with concrete decking""]",1,0,2.0,2.0,,3
208,566737,Retail,3515,92211.0,2,0,1,0,"[""Conventional wood stud platform with isolated CMU""]","[""No upper floors present""]",1,0,1.0,1.0,,3
209,431079,Retail,11,21061.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
211,533644,Retail,21000,78582.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
213,277556,Retail,10,46807.0,2,0,0,1,"[""Concrete masonry unit load bearing walls with steel framing""]","[""Other"", ""Wood built back-of-house mezzanine area""]",1,0,1.0,1.0,,3
214,443614,Retail,3960,75771.0,4,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
215,463355,Retail,2092,90210.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,2.0,7.0,,3
216,463200,Retail,2352,28501.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
217,459717,Retail,24000,75904.0,4,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing"", ""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
218,330541,Retail,12,60004.0,2,1,0,1,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Wood-framing with wood decking""]",1,0,1.0,1.0,,3
219,371578,Retail,63,53213.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,1.0,,3
220,385025,Retail,30,91764.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,11.0,,3
222,561964,Retail,3528,54876.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
223,459268,Retail,10125,18914.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
224,456687,Retail,39329,89128.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,17.0,,3
225,350695,Retail,104,33137.0,3,1,1,1,"[""Conventional wood stud platform with isolated CMU""]","[""Wood plank-and-beam framing""]",1,0,4.0,25.0,,3
226,588424,Retail,30130,6457.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,3.0,,3
228,536292,Retail,9445,32810.0,3,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
229,425671,Retail,128,19454.0,1,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,2.0,1.0,,3
231,332265,Retail,709,75062.0,4,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,1.0,,3
232,322469,Retail,7785,43213.0,2,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,3
234,402430,Retail,14500,92801.0,2,0,1,0,"[""Conventional wood stud platform""]","[""Open-web steel joists with precast decking""]",0,0,,1.0,,3
235,459280,Retail,17104,53095.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,500.0,1.0,,3
236,398626,Retail,18,70791.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,8.0,,3
237,334296,Retail,474,2601.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking and concrete topping""]",1,0,1.0,97.0,,3
238,459282,Retail,26896,53224.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,3
239,332264,Retail,709,75062.0,4,0,0,0,"[""Tilt-up concrete walls & CIP columns, steel stud framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,1.0,2.0,,3
240,378428,Retail,14447,36067.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
241,338993,Retail,10207,36830.0,3,0,1,0,"[""Conventional wood stud platform""]","[""Cast-in-place concrete with concrete decking""]",1,0,1.0,1.0,,3
242,449986,Retail,4300,19341.0,1,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
243,432572,Retail,55,39503.0,3,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
245,395854,Retail,75,29072.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,12.0,,3
246,378251,Retail,120,33709.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
247,525475,Retail,10500,70426.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
248,539644,Retail,10500,72042.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
249,382103,Retail,8865,78539.0,4,0,0,0,"[""Pre-fab metal""]","[""No upper floors present""]",0,0,1.0,1.0,,3
251,521620,Retail,10500,47882.0,2,0,0,0,"[""Precast concrete walls & columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
252,471216,Retail,10500,36524.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
253,474427,Retail,10500,70653.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
254,373520,Retail,23125,45103.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,,,3
255,365691,Retail,6130,32720.0,3,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
257,404054,Retail,4744,95404.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
258,455440,Retail,8500,27587.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,3.0,,3
259,431028,Retail,9993,62948.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
260,373707,Retail,29,6840.0,1,0,0,0,"[""Cast-in-place concrete"", ""Steel-framed""]","[""Cast-in-place concrete with concrete decking""]",1,0,3.0,1.0,,3
261,343554,Retail,60,24073.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,1.0,1.0,,3
262,448871,Retail,4100,8872.0,1,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
263,372274,Retail,3829,27292.0,3,0,1,1,"[""Conventional wood stud platform""]","[""Prefabricated wood trusses and plywood decking""]",0,0,1.0,1.0,,3
265,307613,Retail,4300,7410.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
266,586983,Retail,3456,96101.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
267,586989,Retail,4622,95971.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,43.0,3
268,583560,Retail,17877,78028.0,4,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
269,595210,Retail,12150,43402.0,2,0,0,0,"[""Pre-engineered steel structure""]","[""No upper floors present""]",0,0,1.0,1.0,,3
270,507944,Retail,16336,35601.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
271,507876,Retail,85000,4401.0,1,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
272,508003,Retail,55000,57201.0,2,0,0,0,"[""Precast concrete wall panels, steel columns, steel stud framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
273,398316,Retail,21,94523.0,2,1,1,1,"[""Light-gauge steel studs, CMU center core"", ""Wood post-and-beam framing, wood stud framing""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,1.0,,3
274,408497,Retail,104,60523.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,3.0,,3
275,451973,Retail,8304,44483.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
276,453939,Retail,10500,64747.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
278,601848,Retail,7800,33139.0,3,0,0,0,"[""Cast-in-place exterior concrete walls & interior columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,2.0,87.0,3
279,380409,Retail,15,61832.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
280,449250,Retail,20000,85142.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,4.0,,3
281,311561,Retail,47,10601.0,1,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,3
282,416376,Retail,10,44146.0,2,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,1.0,1.0,,3
283,440914,Retail,4542,80920.0,2,0,0,0,"[""Light-gauge steel""]","[""Cast-in-place concrete with concrete decking""]",1,0,1.0,1.0,,3
284,401583,Retail,4500,28037.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
287,489840,Retail,27782,85053.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,1.0,1.0,,3
288,566754,Retail,3734,30337.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
289,402372,Retail,10,38305.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
290,451759,Retail,13905,32256.0,3,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,1.0,2.0,,3
292,548315,Retail,21930,99006.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
293,550566,Retail,2112,27292.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,3
294,494185,Retail,6020,77573.0,4,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,0.0,,3
295,492198,Retail,22039,89301.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
296,357537,Retail,10,78577.0,4,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns"", ""Steel-framed""]","[""Open-web steel joists with steel decking""]",1,0,1.0,1.0,,3
297,306529,Retail,59,73521.0,4,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking""]",0,0,1.0,1.0,,3
298,328345,Retail,31,27601.0,3,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,5.0,5.0,,3
299,322453,Retail,37,60160.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,10.0,,3
300,556822,Retail,3602,60074.0,2,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
301,557864,Retail,9230,20653.0,1,0,0,0,"[""Pre-fab metal""]","[""No upper floors present""]",0,0,1.0,1.0,,3
302,397210,Retail,13,77365.0,4,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Open-web steel joists and metal decking with concrete fill""]",1,0,2.0,1.0,,3
303,326785,Retail,86,60177.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
304,508049,Retail,3174,80234.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
305,570437,Retail,4383,35760.0,3,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""No upper floors present""]",1,0,1.0,1.0,,3
306,512704,Retail,10500,55321.0,2,0,0,0,"[""Masonry wythe bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",0,0,1.0,1.0,,3
307,508026,Retail,8000,84050.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
308,508053,Retail,2340,33410.0,3,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
310,457990,Retail,3855,28412.0,3,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
311,344295,Retail,17000,11803.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Open-web steel joists with steel decking""]",1,0,1.0,2.0,,3
312,478572,Retail,6400,53545.0,2,0,0,0,"[""Conventional steel framing, isolated CMU, steel stud partition framing""]","[""Conventional steel frame and metal deck with concrete fill""]",1,0,2.0,1.0,,3
313,381242,Retail,9100,48819.0,2,0,0,0,"[""Steel-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
315,404030,Retail,43,26301.0,3,0,0,0,"[""Steel-framed""]","[""Steel-framed with steel decking and concrete topping""]",1,0,3.0,5.0,,3
316,341852,Retail,14,90210.0,2,0,0,0,"[""Cast-in-place concrete""]","[""Cast-in-place concrete with concrete decking""]",1,0,3.0,1.0,,3
317,472602,Retail,6004,98107.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
318,472603,Retail,13240,98119.0,2,1,1,0,"[""Wood-framed""]","[""No upper floors present""]",0,0,1.0,1.0,,3
319,448869,Retail,7626,7432.0,1,0,0,0,"[""Concrete masonry unit load bearing walls with interior steel columns""]","[""Steel-framed with steel decking""]",1,0,2.0,1.0,,3
320,321817,Retail,20,28269.0,3,1,1,1,"[""Conventional steel framing, isolated CMU, steel stud partition framing"", ""Conventional wood stud platform""]","[""Conventional wood frame and wood decking ""]",1,0,2.0,7.0,,3
321,417213,Retail,10400,44047.0,2,0,0,0,"[""CMU load bearing walls, steel columns, steel stud partition framing""]","[""No upper floors present""]",1,0,1.0,1.0,,3
322,440434,Retail,26,78209.0,4,0,0,0,"[""Concrete tilt-up perimeter walls""]","[""No upper floors present""]",1,0,1.0,13.0,,3
323,377786,Retail,12,46077.0,2,0,1,0,"[""Conventional wood stud platform""]","[""No upper floors present""]",0,0,1.0,1.0,,3
324,507968,Retail,10906,78741.0,4,0,0,0,"[""CMU load-bearing exterior wall, concrete columns, steel stud partition framing""]","[""Mezzanine: Steel-framed and metal grating""]",1,0,1.0,1.0,,3
